ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331090,"Miscellaneous first-line supervisors, protective service workers",2021,2021,92,Public Administration,True,True,28663,4156.17955736036,74632.06457802742,6862.736307351835,1329,7.510224021392527,miscellaneous-first-line-supervisors-protective-service-workers,26999.0,6.163191229304789,71208.46486906923,4.807854958329962,0.3855568258139462
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332011,Firefighters,2021,2021,92,Public Administration,True,True,310321,13662.589493584404,77316.02542206296,1931.1867977318163,14021,19.307217249824628,firefighters,297442.0,4.329919782680321,74005.88683844246,4.472804428175632,4.174244836318934
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332020,Fire inspectors,2021,2021,92,Public Administration,True,True,11636,2648.2553509191,78453.10544860776,8377.05598026647,563,9.249796438610357,fire-inspectors,11374.0,2.3034992087216457,76326.33919465447,2.786411973105922,0.1565202255580741
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333011,Bailiffs,2021,2021,92,Public Administration,True,True,27188,4047.848363973022,57400.3316168898,5084.156386410493,1330,19.731301395966707,bailiffs,26811.0,1.406139271194659,54276.74529111186,5.754925629797201,0.3657160443857785
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333012,Correctional officers and jailers,2021,2021,92,Public Administration,True,True,377385,15063.39834692197,55142.59614187104,1349.9469496686197,16968,20.00270873846478,correctional-officers-and-jailers,381513.0,-1.082007690432567,52025.02684050085,5.992441504985827,5.076347999504451
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333021,Detectives & criminal investigators,2021,2021,92,Public Administration,True,True,131921,8913.3647081604,90369.43162953586,3224.1730605615885,6120,18.304281009857363,detectives-criminal-investigators,128136.0,2.953892738964849,86180.30292033464,4.8608888194250905,1.7745191368036004
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333050,Police officers,2021,2021,92,Public Administration,True,True,763684,21400.75559327914,76173.73196636305,1184.116195172715,33915,18.52507953060936,police-officers,742141.0,2.902817658638992,72513.63365317372,5.047462289223094,10.272601575721232
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,3330XX,Miscellaneous law enforcement workers,2021,2021,92,Public Administration,True,True,12063,2696.404549091916,48795.387548702645,8366.118770311725,562,13.166932759796014,miscellaneous-law-enforcement-workers,10814.0,11.549842796375067,47883.42250786018,1.904552751409452,0.1622639636393131
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339011,Animal control workers,2021,2021,92,Public Administration,True,True,1910,1072.9727485302983,42066.3,14555.163199141833,113,3.717168089435758,animal-control-workers,2333.0,-18.1311615945135,40936.86626660952,2.7589648070148343,0.0256921305273222
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339021,Private detectives & investigators,2021,2021,92,Public Administration,True,True,24658,3854.944877609722,77237.25273744829,6243.772739918927,1161,5.337741807124919,private-detectives-investigators,23531.0,4.789426713696825,75562.78827929116,2.215990828670942,0.3316840599700061
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339030,Security guards & gaming surveillance officers,2021,2021,92,Public Administration,True,True,61862,6105.168257613457,57693.84709514726,4158.25428599427,2664,1.2584300391866354,security-guards-gaming-surveillance-officers,61360.0,0.818122555410691,54324.879318774445,6.20151911724269,0.8321290987859729
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339091,Crossing guards,2021,2021,92,Public Administration,True,True,22174,3655.652008724128,16523.117976007936,4872.177432655959,1193,8.192846376450401,crossing-guards,24303.0,-8.760235361889478,15197.666543225116,8.721414100072394,0.2982708389072478
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339093,Transportation security screeners,2021,2021,92,Public Administration,True,True,35991,4657.146312535873,49486.76116251285,3887.8985080801103,1432,16.296535947958326,transportation-security-screeners,34882.0,3.179290178315464,47338.1297804025,4.538902132546559,0.4841285182245312
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339094,School bus monitors,2021,2021,92,Public Administration,True,True,174,323.85390061407804,17926.201149425287,26891.45394425859,8,0.1107757458036546,school-bus-monitors,123.0,41.46341463414634,16794.20325203252,6.740408463591556,0.0023405396396618
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,33909X,"Lifeguards & other recreational, & all other protective service workers",2021,2021,92,Public Administration,True,True,9239,2359.793158266536,35231.90853988527,10819.297678677918,413,1.180762054912365,lifeguards-other-recreational-all-other-protective-service-workers,8894.0,3.8790195637508433,32617.980548684507,8.013764025946674,0.1242772743151466
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351011,Chefs & head cooks,2021,2021,92,Public Administration,True,True,1690,1009.2893191520582,41546.29289940828,14864.580169606494,62,0.074577359923468,chefs-head-cooks,1815.0,-6.887052341597796,41399.298071625344,0.3550659905600856,0.0227328275346463
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351012,Firstline supervisors of food preparation & serving workers,2021,2021,92,Public Administration,True,True,4163,1584.061246692458,43144.85130915205,9764.394735906802,206,0.1537032765697119,firstline-supervisors-of-food-preparation-serving-workers,4585.0,-9.20392584514722,41171.66477644493,4.792583791355499,0.0559980834477709
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352010,Cooks,2021,2021,92,Public Administration,True,True,10855,2557.843923280707,32358.384615384617,7368.74103910719,571,0.0989197518227197,cooks,11749.0,-7.60915822623202,30733.670354923823,5.28643094592345,0.1460146999340748
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352021,Food preparation workers,2021,2021,92,Public Administration,True,True,2002,1098.509740876973,36870.4015984016,33514.811306531315,81,0.0420401291079728,food-preparation-workers,2419.0,-17.238528317486566,32078.90615957007,14.936592335777288,0.0269296572333503
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353011,Bartenders,2021,2021,92,Public Administration,True,True,156,306.6456675853808,21413.30769230769,32031.71124249428,13,0.0074810515801582,bartenders,176.0,-11.363636363636363,27333.789772727272,-21.65993859485536,0.0020984148493519
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353023,Fast food and counter workers,2021,2021,92,Public Administration,True,True,626,614.2724302999569,18183.47284345048,20446.08349344913,30,0.0181971703705814,fast-food-and-counter-workers,700.0,-10.571428571428571,27530.257142857143,-33.95095167802212,0.0084205621518867
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353031,Waiters & waitresses,2021,2021,92,Public Administration,True,True,585,593.8159372005493,25802.126495726498,14267.299478149507,23,0.0058642099398193,waiters-waitresses,450.0,30.0,23938.184444444443,7.786480447620733,0.0078690556850699
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353041,"Food servers, nonrestaurant",2021,2021,92,Public Administration,True,True,896,734.8986900079552,22166.7890625,13625.380008326489,55,0.0975057207070626,food-servers-nonrestaurant,838.0,6.921241050119331,17658.811455847255,25.52820509989672,0.0120524340065344
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359011,Dining room and cafeteria attendants and bartender helpers,2021,2021,92,Public Administration,True,True,545,573.1551842191468,14427.023853211009,11821.699427809282,33,0.0382469414469358,dining-room-and-cafeteria-attendants-and-bartender-helpers,549.0,-0.7285974499089253,14050.08014571949,2.682858059043589,0.0073310005954924
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359021,Dishwashers,2021,2021,92,Public Administration,True,True,498,547.884119968167,19876.27309236948,20851.376569928463,28,0.0325162072717735,dishwashers,397.0,25.440806045340054,22316.068010075567,-10.932906803315614,0.0066987858652389
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359031,"Hosts & hostesses, restaurant, lounge, & coffee shop",2021,2021,92,Public Administration,True,True,87,228.99935529682887,38374.66666666666,66568.55072064111,5,0.0056610372564299,hosts-hostesses-restaurant-lounge-coffee-shop,,,,,0.0011702698198309
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371011,Firstline supervisors of housekeeping & janitorial workers,2021,2021,92,Public Administration,True,True,4443,1636.4642313611764,49980.61444969615,12001.214194964055,237,0.4318237334014063,firstline-supervisors-of-housekeeping-janitorial-workers,4500.0,-1.2666666666666666,46441.562,7.620442330721245,0.0597644690748129
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2021,2021,92,Public Administration,True,True,1672,1003.9000769061226,53893.94916267943,13690.289034052268,84,0.2766233575469939,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,1882.0,-11.158342189160468,48891.82465462274,10.231003942667815,0.0224907027443365
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372012,Maids & housekeeping cleaners,2021,2021,92,Public Administration,True,True,7724,2157.6687337818075,27816.090885551526,14762.807108501864,348,0.1463014732747907,maids-housekeeping-cleaners,8305.0,-6.99578567128236,25259.79193257074,10.120031708117978,0.1038984377974015
