ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513091,"Food & tobacco roasting, baking, & drying machine operators & tenders",2021,2021,31-33,Manufacturing,True,True,8023,2199.032263978297,36262.49034027172,5963.79686638512,346,7.1178128092577655,food-tobacco-roasting-baking-drying-machine-operators-tenders,7746.0,3.576039246062484,35125.604182804025,3.236630896228861,0.0514050829458783
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513092,Food batchmakers,2021,2021,31-33,Manufacturing,True,True,50433,5512.638635283746,35126.605555886024,2959.287931448564,2072,5.445406174137834,food-batchmakers,50233.0,0.3981446459498735,34068.434355901496,3.1060165223038108,0.3231350552423637
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513093,Food cooking machine operators & tenders,2021,2021,31-33,Manufacturing,True,True,5734,1859.068301300917,32208.308510638297,6289.569466876072,232,5.560436931199392,food-cooking-machine-operators-tenders,5652.0,1.4508138711960368,31722.07997169144,1.5327763481485663,0.036738968666542
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513099,"Food processing workers, all other",2021,2021,31-33,Manufacturing,True,True,135578,9035.954810891892,38687.43355116612,1728.6096993129795,5666,9.117934695111796,food-processing-workers-all-other,133455.0,1.5907983964632273,36878.04366265782,4.906415061112524,0.8686773445888446
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514020,"Forming machine setters, operators, and tenders, metal and plastic",2021,2021,31-33,Manufacturing,True,True,29886,4243.904619113463,48460.085424613535,5366.780006868214,1468,9.2723281580515,forming-machine-setters-operators-and-tenders-metal-and-plastic,29125.0,2.6128755364806864,46101.07124463519,5.117048511650073,0.1914860163181505
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2021,2021,31-33,Manufacturing,True,True,73522,6655.451417371012,39359.40149887109,2218.527556280312,3485,9.070845543340896,cutting-punching-and-press-machine-setters-operators-and-tenders-metal-and-plastic,75833.0,-3.047485923015046,37739.95614046655,4.291063170230046,0.4710712337463381
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2021,2021,31-33,Manufacturing,True,True,37470,4751.849111539768,40683.86375767281,3460.436745497976,1774,8.506707181209086,grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,40086.0,-6.525969166292471,39260.66030534351,3.625011503272129,0.2400783320431338
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,51403X,"Other machine tool setters, operators, and tenders, metal and plastic",2021,2021,31-33,Manufacturing,True,True,11766,2663.006564403354,43729.96489886112,6679.491141078374,609,8.757605535166716,other-machine-tool-setters-operators-and-tenders-metal-and-plastic,12787.0,-7.984671932431375,42119.73168061312,3.8229902090975583,0.075387287291687
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514041,Machinists,2021,2021,31-33,Manufacturing,True,True,312863,13718.318171077031,53554.08063912959,1436.6316797503473,15329,8.67476307689307,machinists,305420.0,2.4369720385043547,51202.62713312815,4.592446984971281,2.004580389591967
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514050,"Metal furnace operators, tenders, pourers, & casters",2021,2021,31-33,Manufacturing,True,True,19939,3466.552096522294,53438.36606650284,4986.212433347819,946,9.152762879160498,metal-furnace-operators-tenders-pourers-casters,21375.0,-6.71812865497076,50611.35901754386,5.58571653446221,0.1277534524314931
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5140XX,"Model makers, patternmakers, & molding machine setters, metal & plastic",2021,2021,31-33,Manufacturing,True,True,37867,4776.94975412217,46103.75981725513,4012.0330823519375,1920,8.993327914578092,model-makers-patternmakers-molding-machine-setters-metal-plastic,39111.0,-3.180690854235382,43230.18547211782,6.647147852258656,0.2426219962497291
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514111,Tool & die makers,2021,2021,31-33,Manufacturing,True,True,53374,5671.040675085596,63689.3271817739,3937.987849365068,2844,9.249073440068674,tool-die-makers,53879.0,-0.9372853987638968,61492.9905900258,3.5716860908442234,0.3419786734579724
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514120,"Welding, soldering, & brazing workers",2021,2021,31-33,Manufacturing,True,True,315798,13782.380035987922,46132.228389666816,1206.8442829343503,15084,5.305197244561982,welding-soldering-brazing-workers,322564.0,-2.097568234520901,43955.56490804926,4.951963388869929,2.0233855645198187
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514XXX,"Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2021,2021,31-33,Manufacturing,True,True,402741,15559.905630544532,41748.08059025528,964.951424065908,17601,9.409100301069138,miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters,402902.0,-0.0399600895503124,39937.73460791954,4.532921058513787,2.580448025764179
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515111,Prepress technicians & workers,2021,2021,31-33,Manufacturing,True,True,12636,2759.6968043839483,44879.72633744856,4877.6920674301045,622,5.180561120939855,prepress-technicians-workers,12697.0,-0.4804284476648027,42621.478380719855,5.29838016541032,0.0809615640164675
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515112,Printing press operators,2021,2021,31-33,Manufacturing,True,True,124726,8667.09539065823,42149.614771579305,1978.7970878324609,5590,7.961665047954205,printing-press-operators,129554.0,-3.726631366071291,39904.79238001142,5.625445611119955,0.7991462514654901
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515113,Print binding & finishing workers,2021,2021,31-33,Manufacturing,True,True,14147,2920.024953565031,37132.199335548175,3974.408399791887,667,8.41335357382454,print-binding-finishing-workers,15008.0,-5.736940298507463,34775.23374200427,6.77771315939993,0.0906428653166323
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516011,Laundry & drycleaning workers,2021,2021,31-33,Manufacturing,True,True,1885,1065.927634319171,31865.81326259947,14956.778246029047,75,0.1260702524791796,laundry-drycleaning-workers,1604.0,17.51870324189526,30277.3036159601,5.246536041611108,0.0120775995703578
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516021,"Pressers, textile, garment, & related materials",2021,2021,31-33,Manufacturing,True,True,8612,2278.3181377459687,35740.092893636785,5108.610343458529,416,2.6685871860871253,pressers-textile-garment-related-materials,8568.0,0.5135387488328664,32022.84383753501,11.60811661500427,0.055178932360701
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516031,Sewing machine operators,2021,2021,31-33,Manufacturing,True,True,126832,8739.900017206051,27423.04687302889,1554.5260809241745,5613,8.49314696418459,sewing-machine-operators,134273.0,-5.541694905155914,26405.95183692924,3.851764338512575,0.8126398454682348
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516040,Shoe & leather workers,2021,2021,31-33,Manufacturing,True,True,6295,1947.8861106898755,33250.60492454329,8283.172394388726,261,6.228245625372134,shoe-leather-workers,6800.0,-7.426470588235294,29819.36088235294,11.506765875122946,0.0403334160718315
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516050,"Tailors, dressmakers, & sewers",2021,2021,31-33,Manufacturing,True,True,14345,2940.386209178543,37167.93495991635,8660.174108704608,619,2.778420642037825,tailors-dressmakers-sewers,14663.0,-2.168723999181614,36761.97162927096,1.1043023881835292,0.0919114938126169
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516060,"Textile machine setters, operators, and tenders",2021,2021,31-33,Manufacturing,True,True,21082,3564.513821022571,29677.80988521013,2890.8504091991485,952,8.879182089589852,textile-machine-setters-operators-and-tenders,21663.0,-2.681992337164751,28615.495176106724,3.7123757690218695,0.135076898749222
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516093,Upholsterers,2021,2021,31-33,Manufacturing,True,True,10647,2533.2208476073483,37732.30656522964,4054.658372254992,504,4.485604381303899,upholsterers,11411.0,-6.695294014547367,36683.27087897643,2.8597114191756194,0.0682176141249865
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,51609X,"Miscellaneous textile, apparel, & furnishings workers except upholsterers",2021,2021,31-33,Manufacturing,True,True,13669,2870.2745892481107,43424.31845782427,10604.144439384212,613,7.090630724603903,miscellaneous-textile-apparel-furnishings-workers-except-upholsterers,13303.0,2.7512591144854546,39984.26024205067,8.60353097681113,0.0875802167253161
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517011,Cabinetmakers & bench carpenters,2021,2021,31-33,Manufacturing,True,True,43073,5094.660930244289,40358.80971838507,3929.388274713245,1953,8.94157118222625,cabinetmakers-bench-carpenters,43299.0,-0.521952008129518,38349.90309245017,5.238361674844455,0.2759779555936457
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517021,Furniture finishers,2021,2021,31-33,Manufacturing,True,True,5602,1837.5461020232635,36340.68975365941,6765.397264674962,249,5.7566101587205445,furniture-finishers,5372.0,4.281459419210722,33307.191362621,9.10763792122907,0.0358932163358856
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517041,"Sawing machine setters, operators, & tenders, wood",2021,2021,31-33,Manufacturing,True,True,24436,3837.555118199239,35209.539818300866,4576.627625268132,1285,8.567907213428924,sawing-machine-setters-operators-tenders-wood,25362.0,-3.6511316142260073,32539.97236022396,8.203963508402117,0.1565666966054448
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517042,"Woodworking machine setters, operators, & tenders, except sawing",2021,2021,31-33,Manufacturing,True,True,15929,3098.461297761891,34781.27930190219,5081.746492250948,764,8.306691154690348,woodworking-machine-setters-operators-tenders-except-sawing,16441.0,-3.114165804999696,34771.97737363907,0.0267512202805385,0.1020605217804931
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5170XX,"Miscellaneous woodworkers, including model makers & patternmakers",2021,2021,31-33,Manufacturing,True,True,19499,3428.094994326836,37979.329709215854,7249.364919761098,986,8.250593174646065,miscellaneous-woodworkers-including-model-makers-patternmakers,19818.0,-1.6096477949338983,36029.481885154906,5.411811999617836,0.1249342779959719
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518010,"Power plant operators, distributors, & dispatchers",2021,2021,31-33,Manufacturing,True,True,1281,878.7138645782911,62284.686182669786,24774.435997344684,79,0.252753174124428,power-plant-operators-distributors-dispatchers,1161.0,10.3359173126615,60823.30404823429,2.402668117596164,0.0082076419361423
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518021,Stationary engineers & boiler operators,2021,2021,31-33,Manufacturing,True,True,19591,3436.1716321169583,81635.68904088612,8151.999869008816,997,1.9125475464976545,stationary-engineers-boiler-operators,19037.0,2.910122393234228,72511.00530545779,12.583860473303265,0.1255237417415809
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518031,Water & wastewater treatment plant & system operators,2021,2021,31-33,Manufacturing,True,True,6455,1972.484442754617,63400.97257939582,7861.480317052191,355,0.6295571346935345,water-wastewater-treatment-plant-system-operators,6545.0,-1.3750954927425516,60713.33644003056,4.426764030700188,0.041358570412021
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518090,Miscellaneous plant & system operators,2021,2021,31-33,Manufacturing,True,True,23484,3762.070890862277,85641.7086952819,7382.639048262709,1095,4.921176191825139,miscellaneous-plant-system-operators,23989.0,-2.1051315186126978,82959.10709074992,3.233643295602786,0.1504670282813172
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519010,"Chemical processing machine setters, operators, & tenders",2021,2021,31-33,Manufacturing,True,True,59358,5980.381593715242,61112.86332086661,4488.358843370282,2743,8.274777535146038,chemical-processing-machine-setters-operators-tenders,56455.0,5.142148613940307,58559.5671596847,4.360169115013063,0.3803194457810606
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519020,"Crushing, grinding, polishing, mixing, & blending workers",2021,2021,31-33,Manufacturing,True,True,67383,6371.664161284582,46933.76871020881,3109.1772596306178,3007,7.750520529466565,crushing-grinding-polishing-mixing-blending-workers,69497.0,-3.0418579219246875,44434.968876354375,5.6234985576509455,0.4317373431561914
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519030,Cutting workers,2021,2021,31-33,Manufacturing,True,True,39559,4882.479613884231,35532.85464748856,3392.2914925891664,1727,5.933302847710936,cutting-workers,40807.0,-3.0582988212806623,33023.96488347588,7.597179117847381,0.2534630033972334
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519041,"Extruding, forming, pressing, & compacting machine setters, operators, & tenders",2021,2021,31-33,Manufacturing,True,True,22967,3720.435835625797,41288.20607828624,3883.093784722832,1082,8.026327282414085,extruding-forming-pressing-compacting-machine-setters-operators-tenders,24569.0,-6.520411901176279,39715.80752167365,3.9591252318223615,0.1471544983195798
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519051,"Furnace, kiln, oven, drier, & kettle operators & tenders",2021,2021,31-33,Manufacturing,True,True,8333,2241.111425617541,48640.70886835473,10775.75847180086,410,7.466896022020185,furnace-kiln-oven-drier-kettle-operators-tenders,8465.0,-1.559362079149439,45827.158417011226,6.139482674751893,0.0533913194799955
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519061,"Inspectors, testers, sorters, samplers, & weighers",2021,2021,31-33,Manufacturing,True,True,432265,16118.567432249369,46974.22941713995,1247.4422762597242,19839,4.984373688687992,inspectors-testers-sorters-samplers-weighers,430521.0,0.4050905763017368,44817.56235816603,4.812102545289274,2.7696146303876503
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519071,Jewelers & precious stone & metal workers,2021,2021,31-33,Manufacturing,True,True,7915,2184.181983033245,40224.54933670246,9108.700776601192,374,2.6133889566235107,jewelers-precious-stone-metal-workers,7711.0,2.645571261833744,34753.69588898976,15.741788917034036,0.0507131037662504
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519080,"Medical, dental, & ophthalmic laboratory technicians",2021,2021,31-33,Manufacturing,True,True,30632,4296.534672226144,45300.76015278141,4637.034905821593,1376,3.635951495640212,medical-dental-ophthalmic-laboratory-technicians,31118.0,-1.5617970306574973,43741.29118195257,3.56521019085112,0.1962657984292841
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519111,Packaging & filling machine operators & tenders,2021,2021,31-33,Manufacturing,True,True,251295,12297.151295498672,32086.510981117808,1310.4221520590263,9931,9.05711970294795,packaging-filling-machine-operators-tenders,251177.0,0.0469788236980296,30305.49237788492,5.876883902841872,1.6101009994870383
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519120,Painting workers,2021,2021,31-33,Manufacturing,True,True,76788,6801.596028510886,42923.92446736469,2926.138471238744,3484,5.257055542533604,painting-workers,76368.0,0.5499685732243872,41859.44581500105,2.5429831466669084,0.4919971967154568
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519151,Photographic process workers & processing machine operators,2021,2021,31-33,Manufacturing,True,True,3005,1345.8376375634914,71917.74342762063,32816.24634914129,144,1.1232657373324768,photographic-process-workers-processing-machine-operators,2794.0,7.551896921975662,64863.43521832498,10.875631525760909,0.0192536799516844
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519160,Computer numerically controlled tool operators and programmers,2021,2021,31-33,Manufacturing,True,True,106104,7994.435329095218,50144.67309432255,1966.5481237783667,5307,8.621744653223262,computer-numerically-controlled-tool-operators-and-programmers,118822.0,-10.703405093332885,46927.48420326202,6.855660271762222,0.6798311006966821
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519191,Adhesive bonding machine operators & tenders,2021,2021,31-33,Manufacturing,True,True,9717,2420.064088008228,35316.626119172586,5522.437286847601,436,7.759190069691107,adhesive-bonding-machine-operators-tenders,9201.0,5.608086077600261,33145.70046734051,6.549644814328655,0.0622589045226349
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519194,Etchers & engravers,2021,2021,31-33,Manufacturing,True,True,4400,1628.5262406555178,36456.02545454545,8351.846885086474,226,5.566529624919281,etchers-engravers,4719.0,-6.75990675990676,34712.85018012291,5.021700221610478,0.0281917443552118
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519195,"Molders, shapers, & casters, except metal & plastic",2021,2021,31-33,Manufacturing,True,True,16450,3148.719839199325,42511.56267477204,6306.881877956654,770,6.338833380636815,molders-shapers-casters-except-metal-plastic,16683.0,-1.3966313013247018,39332.7825930588,8.081757435270314,0.1053986806007353
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519196,"Paper goods machine setters, operators, & tenders",2021,2021,31-33,Manufacturing,True,True,19387,3418.2367950755024,48351.142311858464,5252.961386853119,859,8.303215168765174,paper-goods-machine-setters-operators-tenders,20027.0,-3.195685824137415,47262.713736455786,2.3029328816621177,0.1242166699578392
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519197,Tire builders,2021,2021,31-33,Manufacturing,True,True,12876,2785.7792579790657,50258.75178626903,5778.54876159178,618,8.696642095105885,tire-builders,12818.0,0.4524886877828055,49091.01934779216,2.378708884009725,0.0824992955267518
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519198,Helpersproduction workers,2021,2021,31-33,Manufacturing,True,True,22491,3681.686050433641,31109.94357743097,5783.898127924927,1000,3.6980186288107215,helpersproduction-workers,21691.0,3.688165598635379,29620.64579779632,5.0279044886504405,0.144104664157516
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5191XX,"Miscellaneous production workers, including semiconductor processors",2021,2021,31-33,Manufacturing,True,True,927304,23569.28386071885,42630.60360248635,855.6270238186903,40958,7.014054760138019,miscellaneous-production-workers-including-semiconductor-processors,908527.0,2.066752006269489,40471.96154104391,5.333672941088597,5.941435751719408
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,531000,Supervisors of transportation & material moving workers,2021,2021,31-33,Manufacturing,True,True,16697,3172.2684888500053,59140.437803198176,7594.424282665189,743,0.5713358727273766,supervisors-of-transportation-material-moving-workers,13536.0,23.35254137115839,61524.87869385343,-3.875571868284665,0.1069812626134029
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,532010,Aircraft pilots & flight engineers,2021,2021,31-33,Manufacturing,True,True,3625,1478.1671415552976,141438.78344827585,33724.36761956237,188,0.1803271114141449,aircraft-pilots-flight-engineers,3269.0,10.890180483328235,134712.10828999695,4.993370858540999,0.0232261530199188
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,532020,Air traffic controllers & airfield operations specialists,2021,2021,31-33,Manufacturing,True,True,432,510.2887689579076,112268.39351851853,54233.51163726358,22,0.1031136399196643,air-traffic-controllers-airfield-operations-specialists,270.0,60.0,119348.61851851852,-5.932389572570881,0.0027679167185117
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533030,Driver/sales workers & truck drivers,2021,2021,31-33,Manufacturing,True,True,223191,11590.214273486545,49233.04347845567,1659.3378571889036,10426,0.6189993233066265,driversales-workers-truck-drivers,225191.0,-0.8881349609886717,46447.90670142235,5.996258980919879,1.4300326396327487
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533051,"Bus drivers, school",2021,2021,31-33,Manufacturing,True,True,59,188.58219200645652,16723.728813559323,40656.54762337938,5,0.0019187839232254,bus-drivers-school,61.0,-3.278688524590164,15262.2131147541,9.576040432775542,0.0003780256629448
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533052,"Bus drivers, transit and intercity",2021,2021,31-33,Manufacturing,True,True,517,558.237858025893,47301.57640232109,31387.4146387926,16,0.0202307134192053,bus-drivers-transit-and-intercity,277.0,86.64259927797833,58311.14440433213,-18.880727028216423,0.0033125299617373
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533053,Shuttle drivers and chauffeurs,2021,2021,31-33,Manufacturing,True,True,1075,804.9658251316007,35277.54604651163,15278.01916641411,49,0.0945913358060222,shuttle-drivers-and-chauffeurs,905.0,18.78453038674033,37970.95138121547,-7.093331182732207,0.0068877557231483
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533054,Taxi drivers,2021,2021,31-33,Manufacturing,True,True,283,413.0166586515048,30647.36395759717,37577.45987781757,16,0.0095347553512264,taxi-drivers,591.0,-52.11505922165821,38990.33164128596,-21.397529419458976,0.0018132417392102
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533099,"Motor vehicle operators, all other",2021,2021,31-33,Manufacturing,True,True,1563,970.6261707757368,48372.90850927703,20766.67410785081,76,0.1270407191661926,motor-vehicle-operators-all-other,1524.0,2.559055118110236,42024.893700787405,15.10536791285373,0.0100144764607264
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,534010,Locomotive engineers & operators,2021,2021,31-33,Manufacturing,True,True,1003,777.5418630057508,45367.26620139581,20454.29546410137,34,0.221609690949694,locomotive-engineers-operators,997.0,0.6018054162487462,49001.49949849548,-7.41657568501808,0.006426436270063
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,534031,Railroad conductors & yardmasters,2021,2021,31-33,Manufacturing,True,True,358,464.53212839803246,61215.13966480447,34963.58792380104,19,0.0734635676043616,railroad-conductors-yardmasters,265.0,35.094339622641506,61167.14339622641,0.0784674024535477,0.002293782836174
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,5340XX,"Subway, streetcar, & other rail transportation workers",2021,2021,31-33,Manufacturing,True,True,295,421.6822707015333,53863.70847457627,43315.89218241812,11,0.1260375678338949,subway-streetcar-other-rail-transportation-workers,417.0,-29.256594724220623,51535.05275779377,4.5185860733019885,0.0018901283147244
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,535020,Ship & boat captains & operators,2021,2021,31-33,Manufacturing,True,True,636,619.1593000749631,67110.94496855346,34398.14245492956,27,0.1381865865913179,ship-boat-captains-operators,537.0,18.43575418994413,71586.75605214153,-6.25228929262841,0.0040749885022533
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,5350XX,"Sailors & marine oilers, & ship engineers",2021,2021,31-33,Manufacturing,True,True,611,606.8683438470055,46435.7790507365,40106.88824442859,30,0.1488022924477233,sailors-marine-oilers-ship-engineers,629.0,-2.861685214626392,49100.03497615262,-5.426179282173884,0.0039148081365987
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536021,Parking lot attendants,2021,2021,31-33,Manufacturing,True,True,551,576.3015194532524,25449.230490018148,19208.424063809256,21,0.0677784524680447,parking-lot-attendants,529.0,4.158790170132325,23337.50472589792,9.048635614315776,0.0035303752590276
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536030,Transportation service attendants,2021,2021,31-33,Manufacturing,True,True,978,767.7905768955209,46660.05828220859,16615.972514233497,46,0.0885840236172156,transportation-service-attendants,999.0,-2.1021021021021022,44704.69269269269,4.37396047649271,0.0062662559044084
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536051,Transportation inspectors,2021,2021,31-33,Manufacturing,True,True,4889,1716.6341067650042,62401.500306811206,16746.83401003663,227,1.0485532654425926,transportation-inspectors,5670.0,-13.774250440917108,63760.70582010582,-2.1317290889618885,0.0313248723074161
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536061,"Transportation attendants, except flight attendants",2021,2021,31-33,Manufacturing,True,True,310,432.270062785483,16012.503225806451,20390.71034427051,6,0.0887199624764272,transportation-attendants-except-flight-attendants,,,,,0.0019862365341172
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,5360XX,"Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2021,2021,31-33,Manufacturing,True,True,786,688.3113006313393,65743.4262086514,21199.204574745672,32,0.2219172575408935,miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians,602.0,30.564784053156146,62754.651162790695,4.76263510430101,0.005036070696181
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,537021,Crane & tower operators,2021,2021,31-33,Manufacturing,True,True,21216,3575.822550344996,61311.09384426848,5713.516269548638,987,3.2982990201750706,crane-tower-operators,21531.0,-1.4630068273651944,58102.27393061168,5.522709692031874,0.1359354655091307
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537051,Industrial truck & tractor operators,2021,2021,31-33,Manufacturing,True,True,267229,12680.354681908608,40053.896961033424,1195.7254320560164,11630,4.062024746930915,industrial-truck-tractor-operators,268578.0,-0.5022749443364684,38365.98245574842,4.3995080986961606,1.7121935573406626
